Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664735142.65493,425,70600,0,GPS1_Frame,42.34001833333333,-71.088627,58.6,327945.18092742254,4689641.868525533,19,T
1664735143.6578817,426,70700,0,GPS1_Frame,42.34001799999999,-71.08862833333333,58.7,327945.0701776439,4689641.834209448,19,T
1664735144.6517766,427,70800,0,GPS1_Frame,42.34001733333333,-71.0886305,59.1,327944.8898683047,4689641.764565512,19,T
1664735145.6526723,428,70900,0,GPS1_Frame,42.340017,-71.08863133333332,59.1,327944.8203087426,4689641.729237659,19,T
1664735146.648914,429,71000,0,GPS1_Frame,42.34001633333334,-71.08863233333334,59.2,327944.7361099117,4689641.6572329225,19,T
1664735147.6513653,430,71100,0,GPS1_Frame,42.3400155,-71.0886335,59.4,327944.63772640796,4689641.567058373,19,T
1664735148.6554244,431,71200,0,GPS1_Frame,42.34001466666667,-71.0886345,59.7,327944.5530729755,4689641.476546569,19,T
1664735149.6544714,432,71300,0,GPS1_Frame,42.34001433333333,-71.088636,59.9,327944.4285931133,4689641.442567753,19,T
1664735150.6509233,433,71400,0,GPS1_Frame,42.340013500000005,-71.0886375,60.2,327944.30274945474,4689641.353067727,19,T
1664735151.6581175,434,71500,0,GPS1_Frame,42.340013,-71.08863766666667,60.2,327944.2876555831,4689641.297883772,19,T
1664735152.6539998,435,71600,0,GPS1_Frame,42.340012333333334,-71.08863783333332,60.4,327944.2721071171,4689641.224192749,19,T
1664735153.6529927,436,71700,0,GPS1_Frame,42.34001183333333,-71.08863849999999,60.6,327944.21582302195,4689641.170020571,19,T
1664735154.654145,437,71800,0,GPS1_Frame,42.34001116666666,-71.08864,60.8,327944.0904339547,4689641.099027619,19,T
1664735155.6558337,438,71900,0,GPS1_Frame,42.34001033333334,-71.08864133333333,61.1,327943.97832035815,4689641.009190341,19,T
1664735156.6550202,439,72000,0,GPS1_Frame,42.34000983333333,-71.08864216666666,61.3,327943.9083061863,4689640.955355425,19,T
1664735157.6519346,440,72100,0,GPS1_Frame,42.340009333333334,-71.08864283333334,61.6,327943.85202208423,4689640.901183252,19,T
1664735158.6514323,441,72200,0,GPS1_Frame,42.340008999999995,-71.08864366666667,61.9,327943.78246251016,4689640.865855407,19,T
1664735159.6588752,442,66360,0,GPS1_Frame,42.34000866666667,-71.08864433333333,62.2,327943.72663301043,4689640.830190306,19,T
1664735160.656062,443,66460,0,GPS1_Frame,42.34000833333333,-71.08864366666667,62.4,327943.7806441111,4689640.791827125,19,T
1664735161.654725,444,66560,0,GPS1_Frame,42.340007833333324,-71.0886425,62.5,327943.8753908407,4689640.733945095,19,T
1664735162.6541018,445,66660,0,GPS1_Frame,42.340007,-71.08864116666668,62.6,327943.9829584488,4689640.638711669,19,T
1664735163.6520114,446,66760,0,GPS1_Frame,42.340006499999994,-71.08863983333335,62.7,327944.09143525764,4689640.580492381,19,T
1664735164.6543922,447,66860,0,GPS1_Frame,42.34000616666667,-71.088638,62.8,327944.24155689566,4689640.539768393,19,T
1664735165.6569319,448,66960,0,GPS1_Frame,42.340005500000004,-71.08863683333334,62.9,327944.335849034,4689640.463379299,19,T
1664735166.6550424,449,67060,0,GPS1_Frame,42.34000533333333,-71.08863500000001,62.9,327944.48642527155,4689640.441162385,19,T
1664735167.6562517,450,67160,0,GPS1_Frame,42.340004833333325,-71.08863316666665,63.1,327944.63609231915,4689640.381931333,19,T
1664735168.6525042,451,67260,0,GPS1_Frame,42.3400045,-71.08863133333332,63.1,327944.7862139619,4689640.341207357,19,T
1664735169.6561127,452,67360,0,GPS1_Frame,42.34000416666666,-71.0886295,63.1,327944.93633560627,4689640.300483381,19,T
1664735170.65247,453,67460,0,GPS1_Frame,42.340004,-71.08862716666665,62.9,327945.1281020788,4689640.277254711,19,T
1664735171.6533282,454,67560,0,GPS1_Frame,42.340003666666675,-71.08862500000001,62.9,327945.3056838806,4689640.235856232,19,T
1664735172.6555119,455,67660,0,GPS1_Frame,42.340002999999996,-71.08862283333333,62.8,327945.4823564939,4689640.157443615,19,T
1664735173.6541934,456,67760,0,GPS1_Frame,42.340002999999996,-71.08862133333334,62.5,327945.6059271825,4689640.154408309,19,T
1664735174.6547534,457,67860,0,GPS1_Frame,42.34000266666667,-71.08862033333334,62.4,327945.687398453,4689640.115370632,19,T
1664735175.6545036,458,67960,0,GPS1_Frame,42.340002500000004,-71.08861883333334,62.2,327945.810514548,4689640.093828259,19,T
1664735176.6540177,459,68060,0,GPS1_Frame,42.34000233333333,-71.088618,62.0,327945.8787103379,4689640.07363491,19,T
1664735177.6532254,460,68160,0,GPS1_Frame,42.34000233333333,-71.08861683333333,61.8,327945.974820875,4689640.071274122,19,T
